id,width,height
31ffa866e091965da25a408b4cc7d0db,2304,2880
320636f4d907fe2a72073b7b5fe33f86,2548,2940
320ec834b1f64d745ebb19de0cfc184d,2724,2980
321c111713c3ee5385db0effb54ff568,2304,2880
322976528934fc60a595afd9a1bc656d,2838,2823
323029b8a64431ac83ea6c71804f42c9,2304,2880
32459f62247d44d5da83192aa03400e4,1984,2264
324c908cb345ed14be7a468a56f1ceba,2304,2880
325fece9273ff0bf0ea08a42fe24626d,3072,3072
326f5799de625f4fddd67b9c7827bfe5,3110,2903
3283c0e38a77249f38ca0c949862726a,2304,2880
328a03f1cf631960207c6f6f3026bdb1,3072,3072
328c2e4790fad49004a3bf14be3a51c6,3072,3072
32c05ef69ce090ebbdaa6741c21afc01,2304,2880
32c5e37a0c5d6cc1eb4b9d23c46dab55,2048,2500
32e735ff23d1c5bf5d2d1aa51937ca82,2304,2880
32ed4f132b9f0077a309b0d91fc944e2,2838,3052
330056253f0b74a0808722e9f38ab46b,2304,2880
330423a5c20c1fab3ba43d966bd6e2e5,2304,2880
330b3939ea1fe042ad347e8d02abc393,2304,2880
3312ab0661750f9899b4589eae97731a,2540,3072
332f505a735ca0961e7128fc0f166a5c,2261,2695
333a3070db2ef61c7b621e92d370d5c0,2304,2880
333e2b073ea86a0bd0273a7a60ac0dbe,2368,2937
33403064ce25caa5fda270e6158c6b03,3072,3072
3349c0d8861ff59db82c4e6f1d10705a,2056,2592
335c54cca869510a063780bc0fba7ede,2694,2789
3362408dd6a238f4bc0660e763f37e94,2304,2880
3368f56c5e66bc4f6111b5cf5d701f30,2048,2500
336b63df1d774eb3f819e5405feb4fa5,2304,2880
3387caf8482024c8887d0a95b4fa0245,3072,3072
33911feed1282c67d5096d50d9070592,3072,3072
339bd65420300e35fa74ef9a042cb778,3105,3124
33a32faebb8177b05000fd34659f0ed6,2304,2880
33b032af243d6b7db06155b99964cbd2,2304,2880
33bcd2002f1d92524e489a70b48aaf38,2700,2944
33c856f133a5a726ffc26fe36d451518,3012,2971
33cf3f2f72ca3c8480456091f6ccedfb,2304,2880
33d11e9c98ade6b3937407364fd07103,2660,3149
33db2b371f7527ae2cd349abe5a7c062,2304,2880
343e1bdfaa62eb9f0148e3cd32aab124,3072,3072
3441c644b35ade894f7a773095219d4f,2600,2728
34557d39d42d74a3355d509f340cfc8a,3320,2640
345639c3ba00cacecffade02ebad61ba,2324,2724
3469b1b71a43ca0b62f45805f80231b2,2208,2688
347180362348e522905047dde655b6d7,2048,2500
3479c81736f275a848b74d952ebfab29,2984,2525
34b63ee871b59cc84249bc3c3ec8a4bf,3072,3072
34bc3d49ab74c913ee2517f5e0f4e09e,2304,2880
34c1f477c3cdd534ef53de3c832f1ac4,2304,2880
34c80ab45be6a7d01ee5ee230967f3e1,3072,3072
34c83a38559d01f09ab25ee8ffc79511,3072,3072
34e22877dc637c756273febcdd660178,2647,3035
34e730b3de639d75296d635521489b39,2304,2880
34e932d09ab7cbec0edaaf188dc8a407,2304,2880
34fa4687fe0cb1a46f70f407ef9c134b,2304,2880
3527884ce43d577c1cc449fc0f17f646,2304,2880
352ab0683046ce107942e9e477007b72,2304,2880
3531c673ad643e73b007a9e9a0a2aadf,2540,3072
353564207b9d09b26db607c43d99ce18,2304,2880
35388720c654dc329d698234c3205892,2540,3072
354bad318bdc4946fbb261867157901f,2757,2627
354fc9f443af86eebc10e9b06a22481b,2695,3111
355d1c27824a343cde65516686c0a425,2379,2382
35666a43bb8105a07d1020d9a4839f2f,3072,3072
357b22f02be38869ae859f0add02b898,2485,3139
357f8f4587f096c180f701f450fffcfa,2672,3010
3583d368951a896ea95b498bb4efaec4,2656,2793
359d3ca7c71e4d786af7380c78fea10d,2304,2880
35d86694979dba2c3cade3f87924385a,2304,2880
35de6aea3a75c405b780f3c1d2db38e0,2208,2688
35e38672875ff60d5a131d91b4db5a6d,2280,2619
3623eea22ab15bd3cc7901e3c00695de,2498,2992
3633b8a8cffa248a55bab4084f4ff5e9,2304,2880
363999879bc614085397f192124c23b0,2538,2661
363dc405e14ed95659d88707f54730de,3072,3072
36429387a098976713296f2beae8063a,2304,2880
364a18cd8e445fdcb63e3692393e6854,3072,3072
367134c4e20c2058bc154bfa25e22e98,2792,2776
367465e5c96651ee8dac93a11fe7c0c0,2080,2440
368befaff55745e30b3f200b298b2fd6,2846,2385
369bf7d495f4a800910764a6f9a9a071,3072,3072
36a0490889068162384a000b02d37ad4,2304,2880
36cf5300d146ed2c232acd54b45f317e,2048,2500
36d12290ed702e358cabe1d85657dafb,3072,3072
36e495b7888099453ba79ff57a2c4334,2304,2880
36f9f3166dc757f415e384e69b0a2447,2872,3264
36fb4eaf5da9525924d1b4ff5bdbd52f,3320,3408
36fb9803c515de8b2b44028af25662ec,2304,2880
37029ba2468f77989cae221948b772ae,2048,2500
37054193bd4e6a2f3ca764088913b0f0,3072,3072
37111bde86ae8d81aa66f2f46f89c03b,2638,2564
371b40dcd28695d56f820de513906913,2304,2880
371d6f540ac601affe81e547b05c551a,3072,3072
371f686aebbbe6929b4bd3b86ab58873,2304,2880
37233691ba64ed88b4e05882d7e41d61,3320,3408
3727a613e597811aee451370fde09c49,2304,2880
373c57c281c8b4476ee2603757fde26a,1572,1714
3759c5c3b6dd31e4f79dad538500928c,2961,3238
37906d71bae225a2f676c84164224140,2821,3048
37969967243726a9e231291224502076,2893,3158
379aef556ea6744aa51174e342fabcef,2096,2528
379da637859b61609c15e1f4ed2a5e7f,2896,3096
37a64f131e20057e6649e0cf60a3efce,2091,2829
37c54c4ca8994215c1ae389f1f4adfd2,2208,2592
37c55613c78c7775df0514fb0c804f4a,2304,2880
37d00f2fdb0521a0f3fd6c7ec458ff61,2048,2500
37ec1f4e30acc60a1dd892ab9036274a,2048,2500
37f7e5fce42c1b3d1acc91e9ff43fe02,2732,2720
380d07a94cc4b012812119370de47192,1864,2368
381e9c224c892d437f498779e349469e,2571,2666
3827e2d25e931b294811ad92ae898887,2540,3072
382d4d167434016c3e049eae87439759,2304,2880
382fde0b4f36b498850d79b00cf5593d,2653,3408
3845b3f74a2a76ef0b58310d61d03e6a,2540,3072
3853062c38f4f0888baef9b1ec0a2331,2334,2479
3875a7e4eb1bdb443470a1abbe93cb58,2304,2880
38791e51fbea01ae3935f311e8878f1c,2540,3072
389de59ab4c4dd2b0a4f94d33966b12d,2304,2880
389f167c16b70e1eb1aa219fedc373b7,2304,2880
38ab2d3283b496d60dc137e94d16b7c6,2908,3244
38b3d1f6264e82239b563119ff33df07,2304,2880
38c145abf52f301575550953e6aaa009,2304,2880
38d4443729e3b217cb38e78df6694dd7,2304,2880
38d59aef0ecbc73f365767bc09692283,2304,2880
38dc1745e9aedd829a5c4989ad2f0758,3072,3072
38e4156d00946746696b72f9bfa791de,2048,2500
38e8d0a7c6e90bb221619d0d8836b3a8,1872,2064
38e987ce7d99adc13adeebb0ca3e3182,2700,3136
38ec375050f7c2bedcb4d1e1e7bb4e12,2048,2500
39095bfc67751891aebabdeeb8b89f5a,2304,2880
3911f0e97683eb279550e59ad3213da0,2048,2500
392910e2001c7d9710d1e11f1bf4bd73,3008,2767
3929f29e01d98f3666da7114c4e554ed,2540,3072
393407def518a76fc2b7e8dbaeafa0ce,2304,2880
393909c0d12d67fd08703d36970014e8,2808,2948
39394c845e092472bfff78c26ce9feb4,2722,3322
393cb25dab7a972a55af7269c046ab4e,2384,2932
394138b182cad5c9af7cac9bd1649a24,1904,2040
394ea2732452334954cf83c6e5b41951,2404,2516
395a89a6041167d0254dc826ddfe7110,2540,3072
397b7968bbdf2db72e34625ad8e874c2,2687,3184
397feff0fc86964d91046470e50273e0,2844,3183
398ca3c2cf798b9483dde58ef6887a31,2088,2400
39a043040baac31c12db628415939f3e,2304,2880
39c0cec7df2082421f852bc79cb333a1,2304,2880
39e1084eccfc3b7961eb19ea7ecaa8b7,1968,2408
39eaf0dbdf50b88ac6b3f02b918ac86a,2304,2880
39fba09b48f252efaa54f0d093a8294d,2540,3072
4004f114ab2ecb224ac7484957b79ea4,1976,1984
4010817f919544f7c1c7eef1858ce071,2817,3328
4016b176eaf40d514b0559a0aeb48f21,2864,2972
401aee86de220c3e1fd9baae09f6f7e4,2080,2488
402499b5db5c7e4d68f3024f6a43d819,2688,3032
402e634d189693e887ccd6e488a4b29d,2542,3408
4032f3f1ead75a0d12137f73c6a653d8,2615,3103
40365f729045dde403d39546afc573a2,3072,3072
403867d85b6e84c2ffe7ada4ec656b5c,2829,3094
4068af795c7cb80fec0883dab82f4fbf,2304,2880
407530901f066b6b5b5d486495617fc8,3072,3072
4085e7c5e44d4bc75213131a8a6aee47,2304,2880
40946078a25a73b1cf8ad53d4497b4ca,2540,3072
40956f021a2759da665c4497ca71ea5c,2536,3264
40b51daeb48afacaaa3efca42bcaaf9c,2304,2880
40b734f156870865282a367fb8e3621f,2304,2880
40e4e25dffe7079e7523117ca5579aa4,2304,2880
40e919b188ff9c41cf2e3f9c37a4b808,3000,3000
4113bf958daeb1b468c147801007dfc3,2304,2880
4117133a86ed741c387d404a8ffe5581,2304,2880
411720e11033999fe479d1c1a66819e9,2744,2992
4127fa1e8bcb9931cc8b49367eecef78,2304,2880
412c4d81ec9510492343169ea6fc6a68,2540,3072
413010bcfa8857cbd34a99f115926686,2540,3072
4134e5340d245866991f98a73310358f,3188,2729
4142e0645234ffd87a9fa0b8aaa6bbb5,2400,2828
414615baf78e32f3405cbcf5b742895d,2304,2880
414ae85a6ec97db19ed913bde0062b11,2806,3072
415f0f58066bad3d69bd5fac2c80574b,2540,3072
4170940c52599e7c3bb9b4088bb3d884,2540,3072
417de085be6029490ca2690608d65e57,2117,2668
41981decf2f67490e917ab06a55a677c,2048,2500
41a3987fef185ed06ea962df3493f57a,2064,2480
41a85f4b0d6836e24334e29b3d952e76,2680,2827
41bce02542a90273d79a8cc6d214170d,2626,2903
41c40fd3bd0719e48290cd6f3485ca77,3072,3072
41cee81dbe9886a56b6c3ee56fb23448,2540,3072
41d514ff20e011d114c57e8a5058fe61,2640,2759
41d642577ada2969ece3637f6c800139,2492,2874
41ebb4e4b4434bb495434e6a4026c9d7,3072,3072
41fb428a3813d4efe0f1031d9bff16df,2304,2880
420e72f8ebc531f2eaed5ee48a3203b4,2540,3072
421a769663792125e8d7d05459a01efb,2548,3016
42288fde1946f3c9261a97405741979c,2944,2804
4230309aa0f542050321fe2be02554d7,2304,2880
424c14b6f0a526ca2e8b4e9be9f70e03,2304,2880
425a34be84f439353a9d4a2f54212e8c,2609,3120
4268985caaa0bb4145dd056d5aa84b27,2524,2504
427693347c93b01e186e65ddabcc01b0,3072,3072
427db646765e399ae43ccd98c50effdc,2304,2880
429ce8e289547fe54bb229c3091cedbf,3072,3072
429f8dfd3cd4748c67b8395f9e8d678e,2304,2880
42a0e01edabc44f812173bb07fa5bb09,2304,2880
42aa1ebd4dbf93efaeb7442f6484ed00,2304,2880
42c049fd05428f7d606e9da4a95a8c3b,2750,2789
42d2ad470aec5b121fb71822abcecd69,2304,2880
42e45c17b9e92a9108ef6f2f47804d8a,2327,2638
42fba4329860d5995fea57553104907a,2446,2790
43042c8224a4438b1ce2bb0695976182,2304,2880
4308b795084095f21117491e3b07f2a7,2304,2880
430e3d75b2b3924e82d5fcf9bec84e8b,2304,2880
4334f287e7a843348a24c4dfa9718d6f,2540,3072
4350258eb4d7ec91137c01233fe0a51c,2540,3072
4361c97e29d8614a2b2a539beaf8aef0,2749,2929
4376c4766028d6873001b6653c5b6a13,1880,2264
43947f72e5d1a4998606a193af8b7a69,2048,2500
43a9edf6cea5fec0b63f8a6d9e2a50d7,2793,3243
43b12f96beff0400ddc04da244e69983,2304,2880
43c1e275bc208f31cc3b1a6c8fda1ea7,2560,2944
43cbc92d48a9318036e947277c3981fd,2304,2880
43d3137e74ebd344636228e786cb91b0,2688,2208
43d5a4a18c3228cf1060d24a9407036c,2304,2880
43d6a61fac5fb77bbf83e0070b914c82,3072,3072
43e11813c6d7bcef779a1a287edc02c4,2736,2852
43e96bafa84091eec856901f949efa05,3264,3264
440d5de43270006800efa1caecede2f1,2304,2880
44227b3ea199ef4a06524f5c843e2608,2876,2980
442c07cd30e5e5acb538377be3dd4051,2660,3132
4462595f31d1a2c5aac2b3a8a49536d4,2472,2761
4492c069f7ada2a19b95a740e9af64e4,3004,3052
44999de3c6dd3312011578cdbfc7116e,2736,3188
44bee0141a26e62f08e6da00b0dbf165,2480,2212
44ca3d27effe04ec7ac6e46ef63099b5,3072,3072
44e0f233a3ade73cab164079b182bf41,2376,2777
44e4be82a8acb16906b5398bc464b472,2614,3061
44ff83f86f81c54ed2540ccddcc68263,2604,2856
4500dc880a0978a7a1f91a0be2756806,2540,3072
4524f9b0da0eb546173210ef937b583c,2889,3302
4529b87e145b07c60ef3c4e3c914dc78,2780,3204
45398cfbf0d0f364c24b5d4458df4c8e,2292,2868
454d4b20bb55eb38f90fd51706531b9e,2672,2632
4552f5fcf83d643416d9da169bfbba67,1840,2376
457e53f750c2f152033022e7918cc296,2672,2581
458a8766b1f96850e9f893e382058988,2575,2878
458c16f2648bd04054649d10a11b9fdf,2304,2880
458dac26200d54d8be49a43e001dc7da,2304,2880
45d77bbb17ed1131a96b6fa31327a9de,2048,2500
45f8fd11d471cfb910172d26f8157ee5,2304,2880
45fad4fe08460cf9aec10986ba13c582,3072,3072
45fe7f662e03438dcf15144ae9d74ce5,2513,3031
46355182cba3399f341d1cd6474f45ac,2048,2500
464c4f4d94d999777e09aca18e381926,1856,1752
4652edceea12613caef68322a7fddec0,3135,2980
466b5b5f21f766aecb22148002ff865a,2458,2683
46ddca654164928e6c422e3e2eb24f9e,2304,2880
46e487b18e0988c53bf9056bd3689a6d,3072,3072
46f3ff375571079569284a232627d27c,2304,2880
47062412df3d5cbfe56f5753cfc45035,2540,3072
47110277377a779131d0e08d4389a503,2703,3298
47188d0c91088558e62b52f1c9f06b0d,3093,2984
4719de7513996807940aa3b1bbbb9610,2096,2304
4726c4907566b5876c5c1fc7c5e876f1,2576,2516
472b196c9371aa9d6e9d23ccf82936c2,2600,2988
47322c3b3510df3e395773eca7e06dc8,2048,2500
47413ec6c79b4795ea7849cea26ece84,2614,3208
474f5063494b22e24a8a4855b080a640,2540,3072
475705a8adf676e4f6d9db5296ed2b71,2304,2880
4758f12fa97db882fa8b7142014cefb4,1880,2200
476d64deaa4b32e9de9a508d3541f5a9,2048,2500
477085017102d1d52b49984eb8b65a0c,2304,2880
47a50643e0ffee2204984ca1ac6bccf0,2779,3137
47b5f7251d5c95b57e1fd1263587c2bb,2504,2084
47c3488b2b2c3cc1fe426ba89c5ea057,3072,3072
47d1e25eede8a23cc44fda5c031127d6,3072,3072
47d5d77dd3faf937362a6a8c44c3df6d,2923,3255
47ed17dcb2cbeec15182ed335a8b5a9e,2568,3353
480fba9f814cae86968210673cab2c61,2048,2500
481d58f636bb1d5b6d568e190b172a57,1704,1928
4849b3d33dee7a3644c2e5d8b69ebf47,2048,2240
484ac8b02e7fdf5807e95774da5f625f,2443,3274
485c87f489b33281e4a49e4ac0ceded3,2418,2678
485d22df0c99d17579ec2b44799ffb50,3072,3072
4869a847a5271f2eeffe65ff1db8a9b1,2537,2831
48774729b8921e024731f773e541d248,2304,2880
4899401111bd09c261554c3b55009e08,2304,2880
48a92383d627a10126b46b6bfae2bdb5,2304,2880
48bb4ad46a1a86fd959ddb23e5bf3618,2638,2738
48c44319fb3ad32555821ee0c74e6719,2304,2880
48e1b4c86146132c1e3b514ab99050d9,3072,3072
48e258ce61a71b27f93233e021024be8,2864,3072
48e62136c5671259ad62877dfb5339d6,2556,3044
48f3a35fcd6c76d5d0ee2d475b3f1f51,3000,3000
49067626b247a6e8b9bd7e5b1d776c38,2258,2492
49124d28f1789656d1da791c8f60b17a,2304,2880
492c436c00725c4c909ec6fbc9223b92,2558,2733
494ff71dc671dfe9fa10126064b9ce15,2594,2549
495111db9d791a4667f35da65361aec5,2365,3224
495fcdab0b3ae4e0856700741d4ff17b,3042,3200
4972b3b12340e6f5b302c45ac60a1f75,2304,2880
497a208d6060186f0bf3d7ebcf57fc02,2540,3072
4987937425ec6478ba2f1c7549cb5369,2660,2972
498ac0c4815a890629cf509446a47238,3072,3072
499bf22f9d6aba3f7da0609d935c9e1d,2844,2772
49c28afe8b399952b27ba05c8dd9cc04,2304,2880
49c6238789bcdf8f37303fb8f70b7a9d,2640,2653
49c82483ac000168b60056b1153c1afd,2304,2880
49d5b90070caab91081e5e3b26b1a0f5,3292,2988
49ded6fae1ab18e9200f9d9cbf26e884,2299,3034
49eebefcfec20d1e94df3fe97f3464fa,2647,2373
49ffdc3f7a8d0fc1f91335975ac6b44f,2456,2857
5020b0b92309c84c4db2b6efb0c16e98,2431,2432
50297e864bd40ca2a8102013e0a899cd,2509,3131
50625148e666a338a8588bd1b1e0b7f3,2304,2880
50708867ca7d310f7a521c99e8404366,2304,2880
50723f9ca4e3cc4b33cac5970f8c442f,2657,3175
5076848df8fa698b517a34f6a8246d43,2366,2805
508083b00dfef2ea10fe2aebee580990,2304,2880
508c4c30d17b6c425cecaaa7121c578a,3072,3072
50937a47ccac712f2dd7e750207c16ba,2542,2653
50b13defc76ed84a3b775856bfda2dfb,3268,3268
50d427f8dcf1ce69704b69db12d52192,3072,3072
50e578a1af0cba03c513965993b9e5fa,2540,3072
50f315c754b3530ac3c9bac3e96b22ac,2048,2500
510de55463812cc7e80f16d523892408,3320,3408
5110151fc236f15afffe7a5f8b9d7173,2540,3072
511b2a7296990326bdc26ed3ca30a329,2048,2500
511e8b50c9a7ecee4e1a8621f262e9ad,2304,2880
51252d90beb12e47b0684e8673080ee0,3072,3072
513203e29fe43941076e37a945e58c36,2674,2580
51422a086cffde581d437b25a71f2b20,2304,2880
5156d69e540648eb952371ec5c80bc81,2931,2551
515fa6a2f756494eb4b19d7248989268,2592,3264
5161ae032f0552603b6de965b2bb3e09,2995,3056
5164a68ca025b37b2ee9525b66c01071,3072,3072
5170326726acc5b2f50c4426417f3b23,2579,2678
517f3939a9628db4475c2c0ae39b2d1b,1896,2160
5184bc9a54adf7c8cb707c45f21fd741,2668,3294
51866523926ef3d4f2e969f0c6efb13c,2304,2880
51a8a2d913f12d2b39d9fe43fe27aa2d,3000,3000
51a8d7259a0a6deac20b7c4979a7e847,2174,2234
51b168d29879c8972aa29d9f31f4b00c,2540,3072
51b32791c77b71fca56fc28f10ce770c,2080,2776
51cc7892a363b3d3479c7b801f7ca53e,2540,3072
51cce256c4d5b81a6b65a24cfe7b3ba2,2496,2657
51d1cf3040cca32ccbfdb70b95168fbb,2330,2398
51df5eca07ab2ddb3be2eeee9a52c605,2304,2880
51eb9c41906d5d46d35740f53d37ab49,3186,3154
520d974129f659b2ac9588b4f19bc58a,3072,3072
5227d616111561c6fa23dbc07cf46929,2720,2796
522dea0833b59836405679f464299eac,3072,3072
52448f4ee36620bad15bf4c097c6f17e,2774,2449
5260bd9fff6293f51f50232b2f0ebdcb,3072,3072
52637c1cd09bb2655f4c08aaa698a270,3072,3072
5268b1ff61505e50ac05fd430cc45276,2547,3073
528b0f9791c96c9cb1b2e4f510223f8e,2256,2868
52951d7de2485aba8ed62629eee4d254,2304,2880
52979eadb9adb0c1dc9a64fa0d3c4d26,2304,2880
529d855ec524ddf484434d90da0e3f4a,3072,3072
52a4ee5944586edccdb0e1f25b7a9ef8,2435,2475
52ad48bb3bd43f207c56972dbc29ce4e,2304,2880
52c85584532b1c23d447ab91ac1787ef,2634,3064
52d44d46feb0f3aa85e55476860b3ba7,2304,2880
52e2c09b396b3591287d7040a9df8177,2850,3215
52fe2f01573413223b1f7edee17de341,2304,2880
53023065af5f5dbdc581ae1d01c707ba,2566,3060
5308d2b6f06e98bd8e7c16ed6124aff1,2804,2670
5318f62ea80235a9cc82ad475d79ee96,2706,3048
5325bdc682cf5b460a489405dc2369f0,3072,3072
53385a96b1681676153e5e8900eaac66,2304,2880
534b124253b5513add03cd3c64d9b5cc,2613,3103
5386660b78d301f69d170f83885aafe6,2048,2392
53b1a490cd7e3a30e94014bdfd314d14,2540,3072
53b894bd3ec511ae4bec7b5b47ce260a,2304,2880
53be245b32ccb6e9cfd1bee68969fcd5,2394,2458
53ccff63f08af78b59278f65fa89ab77,2304,2880
53d0c95f346e365f81fb95c5c6a6d027,2048,2500
53d4fbf11ca8be107a343df37ca9eddc,2416,2724
53e2a10eb9969b0e336a51d11dda17f9,3072,3072
53e93d9f8cf885a55e00079256595a86,2708,3404
53f8a8327590a490890d3d2acfb08dea,2304,2880
54122627c6aeed581fde506562a73b2e,2736,2649
54220e92c21a62705bf7a124f88f952b,2540,3072
543278633eea00a31aa950d65ad504c3,2304,2880
543c0591a8706112a0e71620509a398f,2744,3164
54402d9750c85f0e06e3d9464f6c2363,3060,3132
5448e1c9dcfbf590e62b7e862754fbac,2304,2880
5450f21b06e8ee3fcdc1375711bc28ee,2540,3072
54513c2ba05c261ea2b2a87455634b1c,2311,3408
545c9dbeb94829f48598298810c03c22,2572,2880
5467a3e2ca866b4295b2e73089fec5fe,2056,2048
547c05d144ba6fc07c0c4bb052a3baad,3072,3072
5480af204701170956ce3d98f363a3c2,2048,2500
548bf1d835906c257ca4557ca44b3e81,2540,3072
54c0150631b47cb729930541e54f3deb,3072,3072
54d7976f3b2da92eafd691971f78ea2b,2540,3072
54d9b89fd235a6141bc3512482e988a9,3072,3072
54e6184c63c75a9695d7effc17969ad0,2048,2500
54f9194379210945be0ed72fac357456,2304,2880
54fa20d07ac42e467ab67a87cf8563a3,2376,3264
550b3741c40e9beaddd7aaf69274da50,2304,2880
550d073e57548eab1948b707b7a96132,2287,2941
551456e08a1327bdba41297c8ebb8c6f,2676,2760
55231bc4cc095392e090a72f11ef79c8,2048,2500
5539e48e8091eabd708e85ae1a71a22a,1976,2072
5562ea946b0ed8574dd20d05a001d6c4,2521,3081
5578d9ba48381064e92e7c9198e1f1b4,2840,3264
55a6f35d1fc71adbb833ae726a42e46e,2513,2928
55bb2808e74d4d4bfda40275268603a4,2144,2424
55e39b1282cde6796b82c6b5019a1fb8,2580,2756
55e45c8cf9f997e9970596503683521a,1952,2080
55e7a17c7a91bf95becd6366d7b93640,2521,2428
55f85ec5fcb63977aa18ff153842c150,2236,2616
55fb526d34d6a1397c64f537883fefec,2279,2941
560284e43ee691bdc27fa34135d9a743,3268,3268
56148601578eca84683ee253d6f8833b,2048,2500
566150c4fe08a31a5a17d9d9f6c5f21f,2304,2880
566706c785a16e57c297029ba11efc2c,3072,3072
5673fae597c1b5218f79eead1f413da6,2304,2880
56923ac65e4a3bf6e8ec0af530c4a205,2540,3072
569f16cfa1a0c9536565c78b092d098b,2048,2500
56c3324444472cec9277a83158192c63,3122,2958
56c3bbef093e2a2601cf4373aac9ff92,2304,2880
56dac092c516acffda2ffac85f90e9cc,3072,3072
56dd85ec693c65d811902a9054610f8b,2304,2880
56e12dd250d23cb2199f1f90eb5a337f,2987,2772
56fc900d3d2f8bfec66a7b5577cf2b59,2225,2499
56ff7fcebb05ad791d43e5b043f7d405,2548,2588
57036d99900dabe66e5294251e3f56de,2540,3072
570f86fa3c8923ee5476ac1b1e7485e0,2304,2880
5714aea8b5a2d9b030196646842a6d47,2304,2880
5719bc77c9b616aab2202280f293699a,2304,2880
571ffeb5344b749ef4e99c75b8449a86,2586,3356
573b1453639e5e3e842956bbc7048547,3008,2907
573ff866dcd6b3a8805c5b87c4df8ff8,2404,2524
57415c4992802274b5a54930019c30f1,2304,2880
575b98a9f9824d519937a776bd819cc4,2715,2373
5766dfc49e91557e8cd4a06a406b8890,2304,2880
57850a5fb4ff1a1e8597a8bdea74759a,2304,2880
5789e4266faeb45b6a483cff6b83c5d1,2493,2874
578ccc9ae139b55ba1aad1a0b657b8d5,2320,2652
579ceeec7e5374a80d88551c81db441a,2492,3092
57a083a3936273d9308af1bb7c83791b,2674,2390
57a11dff1b33a1e011eb9ccd9a2f24cc,2304,2880
57b939b0fd7d156a6113a48caad65f0d,3072,3072
57d537d956b0881fda614facacdd4408,2088,2360
57d5e49e640aef3fae44cdac47be5ba9,2304,2880
57e0f7ded402e2fac6be1f00fd7c0b19,3072,3072
57e37e82484254e6826397247ac940d1,2304,2880
582b7c53ef97d1107d527bf23879353f,3072,3072
5879d22d9f6aec0ba5d682bcc6131e22,2664,2817
587e0e770264b37149a0c033ee33820c,2304,2880
5895fa847d7ce6fbc0c1ad1ca998b613,2630,2818
58ab031cf2346b3a7b8fb32fb9ccd1c1,2456,2886
58ac0fe8d8c2cf736216f42a31e89e85,2304,2880
58c124b011089a70e144fcb9d8d1c178,2304,2880
58c96358e94c768b0eeb723bf985d575,2540,3072
58ce2d9435ef94fcf6fe4eeda8387890,2540,3072
58e1820f96aa84a141c9e217c46dfe71,2304,2880
58f0f69ce610c51dbecd42b9e83677c5,2304,2880
58f1092e67574175f2f17b06b1f66911,2630,2929
5933a74d7c042ba8801e604b79c64933,2521,2483
5936f6e1e88d80cfc8b42dd82996b7e7,2416,2740
5938d1edca572c6168c83190a35b4504,2520,3232
59463dec11bd9627f875e0372d9ce1e2,3072,3072
5955a4d3f94e8125db08141bd25a6824,3072,3072
59615049fbc2df4b0aaeb3aca6648421,2504,2930
59782bef0d73440e75ec2f92b4d4e38d,2774,3069
598047ea4f0c2a65a298a50f60f4c7d7,2600,3004
5999e9610932a293d57fa921d4a4905c,3320,2852
5999f46a39109c9af7dc63e3b580a1ba,2120,2376
59a3b8e835e1468ba834b05256198d4b,2304,2880
59a7447696c775e5330241645060ad1c,2813,2916
59b1dc77610f1c18cf6524b476128321,3072,3072
59b55e41fd67eb9e8e3811efba3c032c,2304,2880
59d215990b0e15b66e129d47f1b34943,2517,3028
59e13a6fecb4e883dee11ec8cbefe478,2048,2500
59e1f024cb9e119964b57d942fd72e36,1968,2264
600f30b4b9e4eab1d027065d4b0140fc,2304,2880
60398630bcbf4f2fa6f5730fd9a9f4dc,3072,3072
603b1ac8a6e947e4cb0992dbed44f0d9,2540,3072
604340ab6423f81a91ac72182163e9a4,2420,2632
6056fe4eed40998cc745482220bd33a6,2715,2835
606147f7461d5d7642f887d6b1b9d16b,1976,2136
606765fe716741ebafc722890c81aaf8,2740,2792
60679b51d403a3a1fc020a0a86fedd8d,3000,3000
6067e2a8536a187d543ebd4fab4af731,2304,2880
6072a9325dcf5318517a0696040a9dcc,2208,2688
607867449f9bc95be2e163509e254752,2939,3000
6081e75c58a050442a9ff3a5a2a51ffc,2160,2661
609aa57eca1fce9afb86a341b7b560fc,2694,2722
609eb619fc23177db779067b5cc816a7,2598,2725
60ba71ee189d4892f99bdbe3fa08f98a,2540,3072
60d769f30bc9d356998abeeba51fa6ff,2048,2500
60ef7a89da46636e62b8351d15bff6c6,2048,2500
60f2171aff3d6e13a8987e59d7a87739,1968,2152
60fe9e6fc41b0e1f8be7b7b6b13db5cc,2715,2767
610d69d7787f995a196a5d8ea8ed1be5,2974,2920
611077472d2fc78135ad2ad32059888e,2304,2880
611310e3e1ec37e73e74f1a756b3bb69,2304,2880
61306376f68f499c2d6e52b56225012b,2218,2328
6137da0107d18f2bc35b6814c0f00ac8,2808,3026
613fd7f3a8b48248d4027c90a414ff9a,2282,2613
614b0af08224c7163278ff78abc8bad7,3072,3072
616f7784ae537b00b14617a57b53de73,2540,3072
61a02fd2f3c838c3e5daf2786bb6e54a,2304,2880
61b870f53ee51305fca5b584ffaf4a8d,3072,3072
61d21c0ea3c0e8904647974163dcbefe,2048,2500
61d584d7b486245f3e861371fcf7da9b,2304,2880
61d9e4505c1f8391ce055d3ce793a899,2048,2500
61dd944679b8bfd6d5f5a84c9e7738e3,2184,2512
61eda4cf19454682248154196d27cf07,2562,3332
61f8bb57e67b95c4555d4427998c0498,2863,2716
